75;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;-150;40;
75;-37,3946081503429;-81,7609068278813;-102,570576925405;-113,915225560961;-120,866162356038;-125,504704104491;-128,796688699588;-131,240400023233;-133,116211689904;-134,593236881787;-135,779301702179;-136,746296939798;-137,543927793078;-138,207599401385;-138,763155708453;-139,229841562868;-139,622216700135;-139,951427473731;-140,226071574177;-140,452796814652;-140,636721075359;-140,781728449704;-140,890676967458;-140,965540779718;-141,007501435429;-141,016997125521;-140,993734438413;-140,936663525736;-140,843914043937;-140,712685261266;-140,539078635998;-140,317854039536;-140,042080133885;-139,702632719936;-139,28746774753;-138,780550044125;-138,160239271144;-137,396790505734;-136,448354260142;-135,254319226181;-133,723703023024;-131,713745712001;-128,987711836161;-125,124832451276;-119,309496918813;-109,78411860193;-92,2662144736343;-54,8561505186795;40;
75;7,18244283569634;-37,0784891075086;-64,6062364543902;-82,2242404161326;-94,0448184392792;-102,356092606487;-108,441815729233;-113,048913193092;-116,631483187497;-119,47777894661;-121,778100579833;-123,662479084944;-125,222437998641;-126,524046995853;-127,616029784595;-128,53495974317;-129,308682102786;-129,958622258508;-130,501374215937;-130,949811153572;-131,31387034561;-131,601110147833;-131,817102617524;-131,965703300391;-132,049224941831;-132,068531452656;-132,023060528748;-131,910776611102;-131,728049362401;-131,469445548498;-131,127412986293;-130,691822437832;-130,149314499824;-129,482369555604;-128,667972682191;-127,675669542113;-126,464680846098;-124,979518660918;-123,143143125417;-120,845942627083;-117,92736049461;-114,144076234902;-109,112678135224;-102,202437572439;-92,3292684831568;-77,5609187579689;-54,4246775713139;-17,15841864141;40;
75;28,2028568804026;-9,12926133216624;-36,5516373172697;-56,3306761322677;-70,7327794290023;-81,4330525193652;-89,5656244772992;-95,8820642431319;-100,883213678629;-104,908574632778;-108,193236684551;-110,90360800652;-113,159974712064;-115,050960279307;-116,642969151348;-117,986477240741;-119,120302871278;-120,074557806134;-120,872717584998;-121,533091754921;-122,069876194869;-122,49390748216;-122,813198970948;-123,033311499514;-123,157593261373;-123,187310125596;-123,121677443279;-122,95779561433;-122,690483182653;-122,311991788032;-121,811575546802;-121,174871496763;-120,383024849415;-119,411458563005;-118,228134023442;-116,791066421493;-115,044724364374;-112,914723276499;-110,299855698916;-107,059885781464;-102,996503830313;-97,8231584031311;-91,1169891235461;-82,2433498333149;-70,2444889971855;-53,7057827915989;-30,7132494918209;0,647128359214864;40;
75;39,7583145755811;8,91036327732058;-16,1401654775004;-35,813774116854;-51,1222482745777;-63,0773621656477;-72,5052096090208;-80,0301733600362;-86,1104538884142;-91,0798746016536;-95,1825830960313;-98,5988035864164;-101,463122470333;-103,877269620072;-105,919035127512;-107,6485213276;-109,112563045841;-110,34788232063;-111,383360243031;-112,241684844071;-112,940551046103;-113,493532893307;-113,910710302634;-114,199106261416;-114,362971647194;-114,403940905619;-114,321070778358;-114,110764693921;-113,766576119038;-113,278873953616;-112,6343406299;-111,815257264412;-110,79850764251;-109,554200499325;-108,043762257267;-106,217282226271;-104,009787697362;-101,335971229106;-98,0826671475513;-94,0980644052181;-89,1762714154113;-83,0355757857062;-75,2891477126163;-65,4097450693547;-52,6997193260053;-36,3045609935528;-15,3696965136677;10,4601853131857;40;
75;46,9202690632111;21,1529875608538;-1,10500151255494;-19,6612158877281;-34,864128904095;-47,2478603633888;-57,3465056623198;-65,6217371177712;-72,4473114184006;-78,1166734245571;-82,8572758280215;-86,8448712927254;-90,2155617860247;-93,0752621963593;-95,5068906091671;-97,5757491386956;-99,3335274786303;-100,821278929142;-102,071635058829;-103,110455469987;-103,958055381068;-104,630113675694;-105,138334567968;-105,490914246675;-105,692847494228;-105,746096572707;-105,649634272114;-105,399363818023;-104,987909361763;-104,404261089701;-103,633247587583;-102,65479378534;-101,442904057844;-99,9642848930965;-98,1764875195383;-96,0254053449872;-93,441902092163;-90,3372758237045;-86,5971943798122;-82,0737108800158;-76,575095832388;-69,8537756867107;-61,5942487523677;-51,4066730790868;-38,839958617259;-23,4429146385137;-4,92105088567474;16,5633702168565;40;
75;51,7700317958501;29,8867114855031;10,2289096437439;-6,86131734851176;-21,4244444164669;-33,7026117201015;-44,0103179172797;-52,6620195088723;-59,9394267304253;-66,0812864334055;-71,284063576337;-75,7069884363393;-79,4782127039202;-82,7006431652499;-85,4569417368219;-87,8136030776136;-89,8241918250152;-91,531873907945;-92,9713776978597;-94,1705030648379;-95,1512740569344;-95,9308097193176;-96,5219693935384;-96,9338138690742;-97,1719115403515;-97,2385086197845;-97,1325738124376;-96,849720007905;-96,3819978439701;-95,7175478429323;-94,8400886455928;-93,7282080915514;-92,3544109374521;-90,6838614321873;-88,6727408947978;-86,2661214259856;-83,3952418187943;-79,9740727314368;-75,8951023489138;-71,0244179305328;-65,1965153180733;-58,2100453654514;-49,8272477739791;-39,7825892158165;-27,8103913360608;-13,7059818038557;2,56509820228684;20,714346439915;40;
75;55,2740987896434;36,396615665162;18,997684221844;3,41463021233472;-10,2659086063789;-22,12341640116;-32,3252095563906;-41,0712433602002;-48,561405786246;-54,9790678294167;-60,4846598110893;-65,2147306884918;-69,2836424872458;-72,7862856381601;-75,8009779618039;-78,3921574761404;-80,6127193538873;-82,5059672616913;-84,1072034282704;-85,4450017472064;-86,5422114803275;-87,4167349124;-88,0821152548545;-88,5479633943621;-88,8202446768105;-88,9014401217552;-88,7905902307987;-88,4832236454901;-87,9711670458718;-87,2422266448844;-86,2797253056976;-85,0618726760352;-83,5609390001931;-81,7421971523136;-79,5625937344884;-76,9691127029752;-73,8968117119749;-70,266556944883;-65,9825833590241;-60,9302099874497;-54,9744177107452;-47,960652961847;-39,7202625396472;-30,0843959678654;-18,9116368903931;-6,13462576214925;8,17381160817855;23,7292344246518;40;
75;57,9310749052782;41,4302526781805;25,9538087679415;11,7921996856138;-0,925407187234083;-12,1941444120822;-22,0893514847222;-30,72919798442;-38,2482057077635;-44,7807970495176;-50,452309177062;-55,3749134869032;-59,6464628327491;-63,3509260714134;-66,5595761668281;-69,3324482449087;-71,7198064390258;-73,7634913138274;-75,4980949445011;-76,9519508872809;-78,147945926874;-79,1041685987253;-79,8344113435804;-80,3485418009178;-80,6527559084223;-80,7497220490266;-80,6386218478177;-80,3150894668077;-79,7710474302439;-78,9944332747767;-77,9688079085872;-76,6728338806169;-75,0796105057288;-73,1558542949254;-70,8609198979908;-68,1456732367459;-64,9512622849289;-61,2078944045527;-56,8338413191999;-51,7350805790727;-45,8062780021664;-38,9342434034218;-31,0055298247835;-21,9203386334795;-11,6148930157136;-0,0930175250289147;12,5366087646036;26,0291964121204;40;
75;60,0210936519245;45,4412289853521;31,5973736788968;18,7285754519899;6,96953351253668;-3,63463338467551;-13,1046705264674;-21,5034439617546;-28,916563707483;-35,4384906556462;-41,1635491993109;-46,1806844570852;-50,5708028945642;-54,4057600105919;-57,7483213602795;-60,6526472236455;-63,1650177647892;-65,3246296767077;-67,1643692456169;-68,7115125081914;-69,9883302326023;-71,0125905942267;-71,7979601592089;-72,3543071058711;-72,6879114557544;-72,8015866266241;-72,6947154283748;-72,3632019574466;-71,7993389736038;-70,9915886909307;-69,9242740372028;-68,5771779871493;-66,925051442942;-64,9370367503352;-62,5760266979601;-59,798001581055;-56,5514253810151;-52,7768444053631;-48,4069280301547;-43,3673317636349;-37,5789519952713;-30,9623635069487;-23,4454206703535;-14,9750030494265;-5,53339363032297;4,84165283534813;16,0368613247511;27,8509424592261;40;
75;61,7153083580134;48,7218850615672;36,2739873103021;24,5656460704978;13,7222912798102;3,80554774091759;-5,17450310441488;-13,2448197987869;-20,4560077644469;-26,8715627053568;-32,5600429478833;-37,5898259216393;-42,0258789152695;-45,9279741386905;-49,3498729427152;-52,3391209031079;-54,9372009845093;-57,1798751758751;-59,0976055740412;-60,7159877088087;-62,0561565685974;-63,1351433584381;-63,9661716931093;-64,5588881279189;-64,9195254099499;-65,0509986751491;-64,9529355757287;-64,6216413541371;-64,0499996374667;-63,2273098272437;-62,1390630894054;-60,7666618099574;-59,0870928121555;-57,072573859107;-54,6902078641624;-51,9017024882025;-48,6632479414309;-44,9256968248793;-40,63526000941;-35,7350216098224;-30,1676747508336;-23,8799598383999;-16,8292869251132;-8,992833566965;-0,37887150102275;8,96096604503788;18,9213066685803;29,3389682698293;40;
75;63,1218461307949;51,4631024906208;40,2195808088805;29,5486416792932;19,5616242219879;10,3243748722606;1,86327916732215;-5,82612259006541;-12,7701994947169;-19,0093174734493;-24,5915162585023;-29,5678352231018;-33,9890845523229;-37,9037632048487;-41,3568250519464;-44,3890376385752;-47,0367334709303;-49,3318061980316;-51,301847475248;-52,9703535560707;-54,3569548039573;-55,4776381078154;-56,3449434826618;-56,9681236415998;-57,3532603555408;-57,5033347826761;-57,4182510850873;-57,0948139344068;-56,526661493141;-55,7041568459147;-54,6142433476513;-53,240273583181;-51,5618282505902;-49,5545511530043;-47,1900408102158;-44,4358595114251;-41,2557485410201;-37,6101748503357;-33,4573787079992;-28,7551386733415;-23,4635065380608;-17,5487647387309;-10,9887784624242;-3,77969259958607;4,05650432629579;12,4646832050773;21,3514613192212;30,5847232210056;40;
75;64,3118197906931;53,7933453910596;43,5982051223295;33,8546455255703;24,6593734351732;16,0764140379623;8,13983202664771;0,858723413298351;-5,77696239270659;-11,7907878125145;-17,2149494771566;-22,0863770843742;-26,4438037016729;-30,3256854453118;-33,7688053273047;-36,8073960463671;-39,4726373046992;-41,7924110353919;-43,7912252956806;-45,4902411995152;-46,907356104013;-48,0573104651635;-48,9517961049572;-49,5995511546661;-50,006432607188;-50,1754617220535;-50,1068406200787;-49,7979404910395;-49,2432634887328;-48,4343824280639;-47,3598655877774;-46,0051987732936;-44,3527236626241;-42,3816207452001;-40,0679774096423;-37,3849975412743;-34,3034286951276;-30,7923058887414;-26,8201345511291;-22,3566527650845;-17,3753128425522;-11,856585679392;-5,79209242010693;0,810621442597288;7,92315057174511;15,4919920060827;23,4362314517163;31,6484632949721;40;
75;65,3392828934636;55,8127918144104;46,5430287184713;37,6352349040786;29,1725810634332;21,2145090127054;13,7977353253416;6,93906028527998;0,639094182832222;-5,11381586733956;-10,3399346480182;-15,0650160856911;-19,31779514103;-23,1280749012275;-26,5253339864863;-29,5377585463654;-32,1916030738152;-34,5107948449523;-36,5167114407179;-38,2280757358477;-39,66092602104;-40,828629828652;-41,741918654256;-42,40892764427;-42,835229957604;-43,0238600690051;-42,9753237179016;-42,6875946659011;-42,1561004644831;-41,3737018411002;-40,330673757202;-39,0147010342648;-37,4109078005161;-35,5019479257081;-33,2681931410751;-30,688066688475;-27,7385827450348;-24,396164171523;-20,6378201639899;-16,4427654173586;-11,7945446817995;-6,68367947620311;-1,1107643443351;4,91020085214425;11,3486449521536;18,1550376255318;25,260009474018;32,5757678146919;40;
75;66,2396777129283;57,5876699649667;49,1429732627873;40,9925736911138;33,2077208735289;25,8422344664117;18,9326446298818;12,4997057171645;6,55074319667897;1,08234811266615;-3,91694519974411;-8,46422863877965;-12,5801533191028;-16,2872592252308;-19,6086823606252;-22,5671923250601;-25,1845025150782;-27,4807950769945;-29,4744084342862;-31,181643304294;-32,6166515328644;-33,7913797490035;-34,7155465099686;-35,3966374459611;-35,8399080781995;-36,0483883648136;-36,0228864280567;-35,7619914208547;-35,2620776168088;-34,5173142716719;-33,5196891602058;-32,2590581461674;-30,7232386115434;-28,8981708368857;-26,7681782460083;-24,3163645092646;-21,5251922065866;-18,3772925913196;-14,8565561439956;-10,9495446634148;-6,64724194124518;-1,94711541993325;3,14460932598051;8,6106565600221;14,4207018040541;20,5300717444068;26,879627665928;33,3970689363455;40;
75;67,0400719392779;59,1687454345732;51,4671612858386;44,0077805967234;36,851598765264;30,0466430294646;23,6277169704036;17,6171599407421;12,0263000437971;6,85728036769136;2,10499377113825;-2,24106255383924;-6,19512801184818;-9,77377029900527;-12,9947398505504;-15,8760714141672;-18,4354021933921;-20,6894702140334;-22,653756621692;-24,3422388907794;-25,7672265618639;-26,9392560424677;-27,867025793568;-28,5573578525519;-29,0151760744218;-29,2434954421534;-29,2434199803826;-29,0141491771117;-28,5529947962433;-27,8554121964056;-26,9150532526612;-25,7238518224749;-24,2721571733674;-22,5489354928464;-20,5420641182493;-18,2387470454033;-15,6260829502126;-12,6918171012104;-9,42530400476638;-5,81869529618152;-1,86834402131217;2,42362061610471;7,04764566581639;11,9851955228543;17,2075072995735;22,6749418607395;28,3371502312857;34,1343276953479;40;
75;67,7616616159991;60,5974446880618;53,5740392294594;46,7520326161026;40,1836029709262;33,9111932462439;27,9670823476114;22,3737086032399;17,1445475414934;12,2853348437078;7,79544820537138;3,66930210947813;-0,102345860071789;-3,53123749897709;-6,63063227536328;-9,41450442533685;-11,8969061639272;-14,0914764842296;-16,011072034151;-17,667496600246;-19,0713076070514;-20,2316808468242;-21,1563179001765;-21,851384242457;-22,3214697117329;-22,5695662782649;-22,5970609636541;-22,4037437406627;-21,9878318949522;-21,3460142870478;-20,4735215435427;-19,3642314026883;-18,0108219128039;-16,4049884658917;-14,5377434065481;-12,3998183476282;-9,98218969553301;-7,27674572912216;-4,27710696002443;-0,979598826910861;2,61564448988524;6,50349481339339;10,6726489922312;15,104577373243;19,7727665601299;24,6424223827767;29,670797380395;34,8083895738746;40;
75;68,4192584281375;61,9008133352853;55,500250490441;49,2685368280053;43,2503237207438;37,4828704146048;31,9955833151249;26,8101000275751;21,9408012377492;17,395617785676;13,1770064391223;9,28298626242595;5,70815195792619;2,44460694183697;-0,51721649184826;-3,18786295001307;-5,57828317362052;-7,69937732609441;-9,56163849260811;-11,1748804133001;-12,548033622507;-13,6889956146439;-14,6045226988331;-15,3001537029192;-15,7801586725548;-16,0475080398867;-16,103860903187;-15,9495723646567;-15,5837209837036;-15,0041589607259;-14,2075897703615;-13,189680525828;-11,9452190158336;-10,4683275893501;-8,75274778641048;-6,79220856327925;-4,58089086112101;-2,11399828602056;0,611563666997632;3,5964088683469;6,83781762569548;10,3288556217363;14,0575346406649;18,0061096123794;22,1506241242353;26,4608299765244;30,9005252937573;35,4284332197556;40;
75;69,0324120526844;63,1181937191858;57,3035015990976;51,6311271643886;46,1391435576854;40,8600040849594;35,8200911516791;31,0396664771464;26,5331494543721;22,3096399253133;18,3736002365865;14,7256137327618;11,363168010564;8,28141815835344;5,47379561776431;2,93260210216366;0,649528826182313;-1,3838992493311;-3,17607638473291;-4,73502538944472;-6,06818210287932;-7,18224833642786;-8,08308421525885;-8,77562760434087;-9,2638361266811;-9,55065108603693;-9,63798272362753;-9,52671596622409;-9,21673678284157;-8,706981182043;-7,99551086892378;-7,07962141944049;-5,95599081996499;-4,62087709509458;-3,070372669043;-1,30072442439821;0,691271917305837;2,90779885403756;5,34946880778755;8,01471357307629;10,8973021133697;13,9923309104026;17,2874188543468;20,7656916480255;24,405713869115;28,1813944104496;32,0622402753383;36,0140114831596;40;
75;69,608046920635;64,2616064104191;58,999395414952;53,8574078245216;48,8680089967289;44,0592587933935;39,4545230988514;35,0723652593609;30,9266806153114;27,0270255528179;23,3790828835064;19,9852070848754;16,8450706249519;13,9562757701846;11,3146213019577;8,91470387738648;6,75046551023314;4,81559881379628;3,10349328849469;1,60769944545939;0,322144402102911;-0,758765040639674;-1,64005379796101;-2,32609793023278;-2,82056202171698;-3,12635985157688;-3,24563806719097;-3,17977971655952;-2,92942608750688;-2,49451889500525;-1,87436686866672;-1,06774185029;-0,0730108490854605;1,1116935216087;2,48825961382318;4,05833244670633;5,82299217263039;7,78237418928821;9,93523818542733;12,2766666639113;14,8037604534311;17,5085054210654;20,3791460920072;23,4020556781054;26,5559650506616;29,8191373201065;33,1665279087206;36,5701336091378;40;
75;70,1542633793552;65,3478422988817;60,6127879552933;55,9791676833877;51,4742868101194;47,122164270653;42,9432138946114;38,9541174773642;35,167871875597;31,5939859085248;28,2387649946653;25,1057115312802;22,1962916618452;19,5100633058128;17,0445585782927;14,7961539997146;12,7608772207816;10,9345088709629;9,31158986967699;7,88697869058946;6,65588787558553;5,61378865629823;4,75645768207276;4,08005749002308;3,58120674932862;3,25702324310197;3,10514027138372;3,12370571304208;3,31136899899933;3,66725202580434;4,1908981284792;4,88219280064685;5,74125451108951;6,76829937549772;7,96347663595595;9,32666466980605;10,8572204692442;12,5536843642215;14,4134517583225;16,4319672555929;18,6038097617333;20,9210677018516;23,3747146209281;25,9497008075696;28,6294598741408;31,3958236166623;34,2282793879869;37,1041966239872;40;
75;70,6826420409226;66,3995117752031;62,1766801227612;58,0388616690299;54,0087450710898;50,1065690898654;46,3498584597399;42,7532949291489;39,3287018730883;36,0851024740037;33,0289767106243;30,1648827447886;27,4955681044632;25,0216458333958;22,7420919035514;20,6554262034616;18,7596263157428;17,0510700689943;15,5257191378615;14,1797334310675;13,0094490704797;12,0113070771479;11,1818544811489;10,5177919444556;10,0160299183185;9,67372424152278;9,4882935606864;9,45743062986435;9,57910712960348;9,85156359021504;10,2732757867869;10,8428947182326;11,5591685936817;12,4208516226195;13,4265913983635;14,5747820340976;15,8633774278411;17,289672643445;18,8500617652189;20,5396891685447;22,3525634568248;24,281104069885;26,3167175880224;28,4472905435897;30,6592181182612;32,9375562646245;35,2658311727873;37,6263611445692;40;
75;71,1935706421687;67,416392458981;63,6896141702691;60,0332041090902;56,4656246394704;53,0035643478997;49,6617466911599;46,4528155472264;43,3872557225791;40,4733039064348;37,7174526224145;35,1250263051948;32,6993727918876;30,4422339204683;28,3537747778782;26,4348300730986;24,6840650484481;23,0991529450782;21,6768755158428;20,4144238299045;19,3092431950348;18,358761507283;17,5602956151046;16,9110642255437;16,4082471345202;16,049019828791;15,8305732439952;15,750141136081;15,8050298899691;15,9926331040337;16,3104165101882;16,7558784285313;17,3265036469339;18,0197183656044;18,8328343304522;19,7629601227021;20,8068738152084;21,9608718451647;23,2205915430489;24,5808996128367;26,0357874463619;27,5782510840737;29,200273991481;30,8928345341077;32,6447863848055;34,4444123416811;36,2791155397136;38,1354167815025;40;
75;71,7062310581329;68,4377050226958;65,2104489303935;62,0398260620427;58,9402390823359;55,924927245629;53,0058220960819;50,1934070027024;47,4966078655042;44,9228752285572;42,4786182829468;40,1691081232163;37,9981425447634;35,9682753768013;34,0814979807364;32,3395692622839;30,7422831777698;29,2883232718911;27,9758313891771;26,803005823154;25,7681810840589;24,8696325196771;24,1053836275378;23,4731484118101;22,9703481867841;22,5941383552598;22,3414489323949;22,2090426558895;22,1935716076245;22,2916096409325;22,499653221708;22,8141081857135;23,2312840843706;23,7473974354417;24,3585634527847;25,0607554265972;25,8497333551981;26,7209388819854;27,6694373106436;28,6899149718045;29,7766556719914;30,923487969034;32,123751716715;33,3702072589682;34,6548132571057;35,9628761555764;37,2984722390045;38,647330633779;40;
75;72,2114287268839;69,4440104308673;66,7091766661863;64,0179622807929;61,3808832121525;58,8078357996507;56,3080141220885;53,8897792362975;51,5605537421048;49,3268068316333;47,1944475248452;45,168811552615;43,2541251625322;41,4537623427424;39,770342999342;38,2073025176494;36,766079061447;35,4461632597053;34,2464575574959;33,1659669834098;32,2039747460298;31,3597129321021;30,6319485806564;30,0188563223722;29,5180512539299;29,1266251020085;28,8412038397725;28,6580419007692;28,5731157734978;28,5821804358751;28,680782406509;28,8642606214817;29,1277737538808;29,4663567514167;29,874972321441;30,3485238072964;30,8818327588086;31,469573976228;32,1063028264708;32,7865846406492;33,5050715504765;34,2565059871282;35,0356515885612;35,8372670946634;36,6560677068674;37,4868083538709;38,3264453285863;39,1651435124763;40;
